"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
1.741606229E2	-1.093448773E-1	-2.092213556E-2	-1.847867295E-2
1.741706229E2	-9.957103431E-2	-2.092213556E-2	-1.603521220E-2
1.741806229E2	-9.101892263E-2	-1.740965992E-2	-1.252273750E-2
1.741906229E2	-8.246681094E-2	-1.496619824E-2	-1.007927675E-2
1.742006229E2	-7.391469181E-2	-1.496619824E-2	-7.788531948E-3
1.742106229E2	-6.536258012E-2	-1.130100712E-2	-5.497787148E-3
1.742206229E2	-5.436700583E-2	-1.023199316E-2	-1.832595794E-3
1.742306229E2	-4.474587739E-2	-7.788531948E-3	-7.635815418E-4
1.742406229E2	-3.497203439E-2	-9.010262787E-3	2.901609987E-3
1.742506229E2	-2.519819140E-2	-4.276056774E-3	5.192354787E-3
1.742606229E2	-1.420261711E-2	-1.832595794E-3	8.704829961E-3
1.742706229E2	-4.428773187E-3	3.054326167E-3	9.926560335E-3
1.742806229E2	5.345070735E-3	4.123340361E-3	1.466076635E-2
1.742906229E2	1.511891466E-2	2.901609987E-3	1.572977938E-2
1.743006229E2	2.489275858E-2	6.566801574E-3	1.695151068E-2
1.743106229E2	3.451388702E-2	8.857546374E-3	1.924225502E-2
1.743206229E2	4.184427112E-2	8.857546374E-3	2.046398632E-2
1.743306229E2	5.283984542E-2	1.374446787E-2	2.153299935E-2
1.743406229E2	6.505715102E-2	1.481348183E-2	2.626720630E-2
1.743506229E2	7.238753140E-2	1.481348183E-2	2.748893574E-2
1.743606229E2	8.216137439E-2	1.725694351E-2	2.855795063E-2
1.743706229E2	8.933904022E-2	1.725694351E-2	2.855795063E-2
1.743806229E2	9.911288321E-2	2.076941915E-2	2.962696366E-2
1.743906229E2	1.076650023E-1	2.199114859E-2	3.084869497E-2
1.744006229E2	1.174388453E-1	2.443460934E-2	3.191770986E-2
1.744106229E2	1.272126883E-1	2.550362423E-2	3.298672289E-2
1.744206229E2	1.343903542E-1	2.550362423E-2	3.420845419E-2
1.744306229E2	1.441642046E-1	2.794708498E-2	3.405573592E-2
1.744406229E2	1.490511149E-1	3.039054573E-2	3.405573592E-2
1.744506229E2	1.576032341E-1	3.023782931E-2	3.283400834E-2
1.744606229E2	1.624901593E-1	3.390302137E-2	3.268129006E-2
1.744706229E2	1.696678251E-1	3.390302137E-2	3.390302137E-2
1.744806229E2	1.745547503E-1	3.390302137E-2	3.268129006E-2
1.744906229E2	1.794416606E-1	3.390302137E-2	3.252857551E-2
1.745006229E2	1.843285859E-1	3.512475267E-2	3.375030309E-2
1.745106229E2	1.892155111E-1	3.497203439E-2	3.130684420E-2
1.745206229E2	1.953241676E-1	3.741549700E-2	2.993239649E-2
1.745306229E2	2.002110779E-1	3.985895589E-2	3.115412779E-2
1.745406229E2	2.025018334E-1	3.741549700E-2	2.993239649E-2
1.745506229E2	2.037235647E-1	3.619376570E-2	2.993239649E-2
1.745606229E2	2.086104751E-1	3.863722831E-2	2.871066704E-2
1.745706229E2	2.073887438E-1	3.619376570E-2	2.871066704E-2
1.745806229E2	2.134974003E-1	4.230241850E-2	2.733621933E-2
1.745906229E2	2.134974003E-1	3.863722831E-2	2.489275858E-2
1.746006229E2	2.134974003E-1	3.863722831E-2	2.489275858E-2
1.746106229E2	2.134974003E-1	4.108068720E-2	2.489275858E-2
1.746206229E2	2.110539377E-1	3.741549700E-2	2.244929783E-2
1.746306229E2	2.110539377E-1	3.863722831E-2	2.122756653E-2
1.746406229E2	2.110539377E-1	3.863722831E-2	2.122756653E-2
1.746506229E2	2.110539377E-1	3.863722831E-2	2.000583708E-2
1.746606229E2	2.061670274E-1	3.619376570E-2	1.893682219E-2
1.746706229E2	2.037235647E-1	3.619376570E-2	1.771509275E-2
1.746806229E2	2.012801021E-1	3.497203439E-2	1.771509275E-2
1.746906229E2	1.963931769E-1	3.497203439E-2	1.771509275E-2
1.747006229E2	1.951714456E-1	3.375030309E-2	1.527163107E-2
1.747106229E2	1.915062517E-1	3.497203439E-2	1.542434748E-2
1.747206229E2	1.841758788E-1	3.145955876E-2	1.420261711E-2
1.747306229E2	1.780672222E-1	3.145955876E-2	1.298088674E-2
1.747406229E2	1.731802970E-1	3.268129006E-2	1.313360315E-2
1.747506229E2	1.695151031E-1	3.145955876E-2	1.191187184E-2
1.747606229E2	1.609629989E-1	2.428189293E-2	1.206458826E-2
1.747706229E2	1.562287807E-1	2.794708498E-2	1.206458826E-2
1.747806229E2	1.464549452E-1	2.916881628E-2	8.399397135E-3
1.747906229E2	1.391245574E-1	2.306016348E-2	9.773843922E-3
1.748006229E2	1.317941695E-1	1.939497143E-2	9.773843922E-3
1.748106229E2	1.244637966E-1	2.550362423E-2	8.704829961E-3
1.748206229E2	1.172861308E-1	1.954768784E-2	8.704829961E-3
1.748306229E2	1.087340117E-1	1.710422710E-2	7.635815535E-3
1.748406229E2	9.773843735E-2	1.954768784E-2	8.857546374E-3
1.748506229E2	8.674286306E-2	1.481348183E-2	7.788531948E-3
1.748606229E2	7.941248268E-2	9.926560335E-3	7.941247895E-3
1.748706229E2	7.101308554E-2	1.359175146E-2	7.941247895E-3
1.748806229E2	6.123924255E-2	1.252273750E-2	8.093964309E-3
1.748906229E2	5.268712714E-2	8.857546374E-3	8.093964309E-3
1.749006229E2	4.184427112E-2	8.857546374E-3	8.246680722E-3
1.749106229E2	2.840523422E-2	1.007927675E-2	7.177666761E-3
1.749206229E2	2.107485011E-2	4.123340361E-3	5.955935922E-3
1.749306229E2	1.130100712E-2	4.581489484E-4	7.330383174E-3
1.749406229E2	4.581489484E-4	5.345070735E-3	7.330383174E-3
1.749506229E2	-8.093964309E-3	-1.832595794E-3	5.039638374E-3
1.749606229E2	-2.031126991E-2	-5.497787148E-3	5.192354787E-3
1.749706229E2	-3.130684420E-2	-1.832595794E-3	5.192354787E-3
1.749806229E2	-3.848451003E-2	-2.901609987E-3	4.123340361E-3
1.749906229E2	-4.703662544E-2	-1.145372353E-2	4.123340361E-3
1.750006229E2	-5.925392732E-2	-7.788531948E-3	3.054326167E-3
1.750106229E2	-7.024950534E-2	-7.635815535E-3	-4.581489484E-4
1.750206229E2	-7.635815442E-2	-1.496619824E-2	7.635815418E-4
1.750306229E2	-8.720101416E-2	-1.496619824E-2	-1.527163084E-3
1.750406229E2	-9.453139454E-2	-1.252273750E-2	-2.748893574E-3
1.750506229E2	-1.043052375E-1	-1.847867295E-2	-3.817907767E-3
1.750606229E2	-1.153008118E-1	-2.092213556E-2	-6.108652335E-3
1.750706229E2	-1.214094684E-1	-1.847867295E-2	-7.330383174E-3
1.750806229E2	-1.299615800E-1	-2.321287990E-2	-8.552113548E-3
1.750906229E2	-1.372919679E-1	-2.687807009E-2	-1.206458826E-2
1.751006229E2	-1.432479024E-1	-2.321287990E-2	-1.328631863E-2
1.751106229E2	-1.493565589E-1	-2.443460934E-2	-1.557706390E-2
1.751206229E2	-1.591303945E-1	-3.039054573E-2	-1.679879427E-2
1.751306229E2	-1.640173197E-1	-2.794708498E-2	-1.786780916E-2
1.751406229E2	-1.689042449E-1	-2.672535367E-2	-2.031126991E-2
1.751506229E2	-1.737911552E-1	-3.283400834E-2	-2.275473066E-2
1.751606229E2	-1.798998117E-1	-3.161227703E-2	-2.382374369E-2
1.751706229E2	-1.847867370E-1	-2.794708498E-2	-2.748893574E-2
1.751806229E2	-1.884519309E-1	-3.283400834E-2	-2.871066704E-2
1.751906229E2	-1.945605874E-1	-3.634648025E-2	-3.115412779E-2
1.752006229E2	-1.970040351E-1	-3.390302137E-2	-3.100141138E-2
1.752106229E2	-1.994474977E-1	-3.512475267E-2	-3.344487399E-2
1.752206229E2	-2.018909603E-1	-3.878994286E-2	-3.466660157E-2
1.752306229E2	-2.031126916E-1	-3.756821156E-2	-3.588833287E-2
1.752406229E2	-2.092213482E-1	-3.878994286E-2	-3.833179548E-2
1.752506229E2	-2.079996169E-1	-4.001167417E-2	-3.955352306E-2
1.752606229E2	-2.079996169E-1	-4.123340547E-2	-4.077525437E-2
1.752706229E2	-2.092213482E-1	-3.756821156E-2	-4.321871698E-2
1.752806229E2	-2.092213482E-1	-4.001167417E-2	-4.199698567E-2
1.752906229E2	-2.079996169E-1	-3.878994286E-2	-4.199698567E-2
1.753006229E2	-2.079996169E-1	-4.001167417E-2	-4.321871698E-2
1.753106229E2	-2.044871449E-1	-4.001167417E-2	-4.444044828E-2
1.753206229E2	-2.044871449E-1	-4.001167417E-2	-4.566217586E-2
1.753306229E2	-2.008219510E-1	-3.756821156E-2	-4.444044828E-2
1.753406229E2	-1.996002197E-1	-4.001167417E-2	-4.321871698E-2
1.753506229E2	-1.959350258E-1	-3.756821156E-2	-4.321871698E-2
1.753606229E2	-1.910481006E-1	-3.756821156E-2	-4.337143153E-2
1.753706229E2	-1.886046380E-1	-3.634648025E-2	-4.337143153E-2
1.753806229E2	-1.849394590E-1	-3.756821156E-2	-3.970624134E-2
1.753906229E2	-1.788308024E-1	-3.527746722E-2	-3.848451003E-2
1.754006229E2	-1.763873398E-1	-3.405573592E-2	-3.741549700E-2
1.754106229E2	-1.678352207E-1	-3.405573592E-2	-3.741549700E-2
1.754206229E2	-1.617265791E-1	-3.039054573E-2	-3.497203439E-2
1.754306229E2	-1.556179225E-1	-2.932153270E-2	-3.268129006E-2
1.754406229E2	-1.482875347E-1	-2.932153270E-2	-3.023782931E-2
1.754506229E2	-1.421788931E-1	-2.932153270E-2	-2.916881628E-2
1.754606229E2	-1.360702366E-1	-2.443460934E-2	-2.672535367E-2
1.754706229E2	-1.288925707E-1	-2.809980139E-2	-2.565634064E-2
1.754806229E2	-1.203404516E-1	-2.580905706E-2	-2.199114859E-2
1.754906229E2	-1.093448773E-1	-1.847867295E-2	-2.092213556E-2
1.755006229E2	-1.032362282E-1	-1.970040426E-2	-1.603521220E-2
1.755106229E2	-9.224065393E-2	-2.092213556E-2	-1.496619824E-2
1.755206229E2	-8.857546002E-2	-1.740965992E-2	-1.252273750E-2
1.755306229E2	-7.757988572E-2	-1.130100712E-2	-9.010262787E-3
1.755406229E2	-6.780604273E-2	-1.496619824E-2	-6.566801574E-3
1.755506229E2	-5.681046844E-2	-1.145372353E-2	-4.276056774E-3
1.755606229E2	-4.703662544E-2	-5.345070735E-3	-1.985311974E-3
1.755706229E2	-4.230241850E-2	-1.023199316E-2	1.679879380E-3
1.755806229E2	-3.252857551E-2	-9.010262787E-3	2.748893574E-3
1.755906229E2	-2.153299935E-2	-6.108652451E-4	5.192354787E-3
1.756006229E2	-9.315694682E-3	6.108652451E-4	8.704829961E-3
1.756106229E2	-7.635815418E-4	1.679879380E-3	1.099557430E-2
1.756206229E2	7.788531948E-3	5.345070735E-3	1.221730467E-2
1.756306229E2	1.878410578E-2	6.566801574E-3	1.572977938E-2
1.756406229E2	2.840523422E-2	4.123340361E-3	1.695151068E-2
1.756506229E2	3.940080851E-2	1.130100712E-2	1.802052557E-2
1.756606229E2	4.795292020E-2	1.130100712E-2	2.153299935E-2
1.756706229E2	5.772676691E-2	1.130100712E-2	2.397646010E-2
1.756806229E2	6.505715102E-2	1.359175146E-2	2.504547499E-2
1.756906229E2	7.483099401E-2	1.725694351E-2	2.626720630E-2
1.757006229E2	8.216137439E-2	1.603521220E-2	2.733621933E-2
1.757106229E2	9.056077152E-2	1.847867295E-2	2.977968007E-2
1.757206229E2	1.003346145E-1	2.199114859E-2	2.962696366E-2
1.757306229E2	1.088867337E-1	2.199114859E-2	3.084869497E-2
1.757406229E2	1.186605766E-1	2.443460934E-2	3.069597855E-2
1.757506229E2	1.259909570E-1	2.550362423E-2	3.191770986E-2
1.757606229E2	1.357648075E-1	2.794708498E-2	3.543018550E-2
1.757706229E2	1.404990107E-1	2.672535367E-2	3.298672289E-2
1.757806229E2	1.490511149E-1	2.794708498E-2	3.283400834E-2
1.757906229E2	1.539380401E-1	3.145955876E-2	3.405573592E-2
1.758006229E2	1.600466967E-1	3.145955876E-2	3.390302137E-2
1.758106229E2	1.696678251E-1	3.145955876E-2	3.268129006E-2
1.758206229E2	1.745547503E-1	3.390302137E-2	3.268129006E-2
1.758306229E2	1.782199293E-1	3.512475267E-2	3.130684420E-2
1.758406229E2	1.818851233E-1	3.268129006E-2	3.130684420E-2
1.758506229E2	1.867720485E-1	3.619376570E-2	3.130684420E-2
1.758606229E2	1.941024363E-1	3.619376570E-2	3.115412779E-2
1.758706229E2	1.953241676E-1	3.619376570E-2	2.993239649E-2
1.758806229E2	1.976149082E-1	3.741549700E-2	2.871066704E-2
1.758906229E2	2.012801021E-1	3.985895589E-2	2.871066704E-2
1.759006229E2	2.025018334E-1	3.619376570E-2	2.748893574E-2
1.759106229E2	2.025018334E-1	3.619376570E-2	2.748893574E-2
1.759206229E2	2.049452960E-1	3.863722831E-2	2.626720630E-2
1.759306229E2	2.073887438E-1	3.863722831E-2	2.382374369E-2
1.759406229E2	2.073887438E-1	3.863722831E-2	2.504547499E-2
1.759506229E2	2.073887438E-1	3.985895589E-2	2.260201424E-2
1.759606229E2	2.061670274E-1	3.863722831E-2	2.138028294E-2
1.759706229E2	2.086104751E-1	3.619376570E-2	2.015855350E-2
1.759806229E2	2.037235647E-1	3.619376570E-2	2.138028294E-2
1.759906229E2	2.037235647E-1	3.741549700E-2	1.893682219E-2
1.760006229E2	2.012801021E-1	3.497203439E-2	1.771509275E-2
1.760106229E2	1.988366395E-1	3.497203439E-2	1.649336144E-2
1.760206229E2	1.939497143E-1	3.741549700E-2	1.404990070E-2
1.760306229E2	1.902845204E-1	3.268129006E-2	1.664607786E-2
1.760406229E2	1.890627891E-1	3.145955876E-2	1.542434748E-2
1.760506229E2	1.805106848E-1	3.268129006E-2	1.298088674E-2
1.760606229E2	1.780672222E-1	3.512475267E-2	1.175915636E-2
1.760706229E2	1.744020283E-1	3.268129006E-2	1.191187184E-2
1.760806229E2	1.682933718E-1	2.657263726E-2	1.069014147E-2
1.760906229E2	1.609629989E-1	2.901609987E-2	1.084285788E-2
1.761006229E2	1.550070494E-1	3.039054573E-2	1.084285788E-2
1.761106229E2	1.488984078E-1	2.061670274E-2	1.084285788E-2
1.761206229E2	1.391245574E-1	2.428189293E-2	8.552113548E-3
1.761306229E2	1.330159009E-1	2.550362423E-2	8.552113548E-3
1.761406229E2	1.281289905E-1	2.306016348E-2	9.926560335E-3
1.761506229E2	1.195768714E-1	1.832595654E-2	7.483099122E-3
1.761606229E2	1.111774743E-1	1.954768784E-2	7.635815535E-3
1.761706229E2	1.001819000E-1	1.954768784E-2	7.635815535E-3
1.761806229E2	9.040805697E-2	1.359175146E-2	9.010262787E-3
1.761906229E2	8.429940045E-2	1.603521220E-2	9.010262787E-3
1.762006229E2	7.712173462E-2	1.237002108E-2	9.162978269E-3
1.762106229E2	6.368270516E-2	1.237002108E-2	7.941247895E-3
1.762206229E2	5.635231733E-2	1.130100712E-2	8.093964309E-3
1.762306229E2	4.657847434E-2	5.192354787E-3	7.024950348E-3
1.762406229E2	3.573561832E-2	3.970623948E-3	7.024950348E-3
1.762506229E2	2.596177347E-2	7.788531948E-3	5.955935922E-3
1.762606229E2	1.740965992E-2	4.123340361E-3	7.177666761E-3
1.762706229E2	8.857546374E-3	4.581489484E-4	7.330383174E-3
1.762806229E2	-3.207042580E-3	6.108652451E-4	6.261368748E-3
1.762906229E2	-1.420261711E-2	-6.108652451E-4	5.039638374E-3
1.763006229E2	-2.275473066E-2	-5.497787148E-3	6.414085161E-3
1.763106229E2	-3.008511290E-2	-4.276056774E-3	5.192354787E-3
1.763206229E2	-3.970624134E-2	-1.679879380E-3	5.345070735E-3
1.763306229E2	-4.948008433E-2	-1.023199316E-2	2.901609987E-3
1.763406229E2	-6.169738993E-2	-9.010262787E-3	1.832595794E-3
1.763506229E2	-7.024950534E-2	-1.130100712E-2	7.635815418E-4
1.763606229E2	-7.987063378E-2	-1.252273750E-2	7.635815418E-4
1.763706229E2	-8.475755155E-2	-1.252273750E-2	-3.054326226E-4
1.763806229E2	-9.453139454E-2	-1.374446787E-2	-2.748893574E-3
1.763906229E2	-1.030835137E-1	-1.847867295E-2	-2.596177394E-3
1.764006229E2	-1.153008118E-1	-2.214386500E-2	-6.108652335E-3
1.764106229E2	-1.214094684E-1	-1.725694351E-2	-8.552113548E-3
1.764206229E2	-1.299615800E-1	-2.199114859E-2	-9.773843922E-3
1.764306229E2	-1.324050426E-1	-2.565634064E-2	-1.084285788E-2
1.764406229E2	-1.408044398E-1	-2.076941915E-2	-1.328631863E-2
1.764506229E2	-1.493565589E-1	-2.443460934E-2	-1.557706390E-2
1.764606229E2	-1.554652005E-1	-2.809980139E-2	-1.557706390E-2
1.764706229E2	-1.627955884E-1	-2.794708498E-2	-1.802052557E-2
1.764806229E2	-1.676825136E-1	-2.794708498E-2	-2.031126991E-2
1.764906229E2	-1.725694388E-1	-3.161227703E-2	-2.153299935E-2
1.765006229E2	-1.774563491E-1	-3.039054573E-2	-2.397646010E-2
1.765106229E2	-1.823432744E-1	-3.161227703E-2	-2.504547499E-2
1.765206229E2	-1.884519309E-1	-3.405573592E-2	-2.748893574E-2
1.765306229E2	-1.908953935E-1	-3.512475267E-2	-2.993239649E-2
1.765406229E2	-1.921171248E-1	-3.268129006E-2	-3.115412779E-2
1.765506229E2	-1.957823038E-1	-3.634648025E-2	-3.222314268E-2
1.765606229E2	-1.970040351E-1	-3.634648025E-2	-3.344487399E-2
1.765706229E2	-2.006692290E-1	-3.512475267E-2	-3.588833287E-2
1.765806229E2	-2.018909603E-1	-3.756821156E-2	-3.711006418E-2
1.765906229E2	-2.031126916E-1	-3.756821156E-2	-3.711006418E-2
1.766006229E2	-2.018909603E-1	-3.878994286E-2	-4.077525437E-2
1.766106229E2	-2.031126916E-1	-3.634648025E-2	-4.077525437E-2
1.766206229E2	-2.006692290E-1	-3.756821156E-2	-4.199698567E-2
1.766306229E2	-2.018909603E-1	-3.756821156E-2	-4.199698567E-2
1.766406229E2	-1.994474977E-1	-3.634648025E-2	-4.077525437E-2
1.766506229E2	-2.006692290E-1	-3.878994286E-2	-4.199698567E-2
1.766606229E2	-1.983784884E-1	-3.878994286E-2	-4.199698567E-2
1.766706229E2	-1.959350258E-1	-3.756821156E-2	-4.321871698E-2
1.766806229E2	-1.934915632E-1	-3.756821156E-2	-4.199698567E-2
1.766906229E2	-1.898263693E-1	-3.878994286E-2	-4.214970022E-2
1.767006229E2	-1.849394590E-1	-3.405573592E-2	-4.092797264E-2
1.767106229E2	-1.800525337E-1	-3.527746722E-2	-4.092797264E-2
1.767206229E2	-1.751656085E-1	-3.527746722E-2	-3.863722831E-2
1.767306229E2	-1.727221459E-1	-3.283400834E-2	-3.863722831E-2
1.767406229E2	-1.690569520E-1	-3.405573592E-2	-3.741549700E-2
1.767506229E2	-1.617265791E-1	-3.039054573E-2	-3.497203439E-2
1.767606229E2	-1.543961912E-1	-2.809980139E-2	-3.512475267E-2
1.767706229E2	-1.470658034E-1	-2.932153270E-2	-3.145955876E-2
1.767806229E2	-1.411098689E-1	-2.809980139E-2	-3.039054573E-2
1.767906229E2	-1.362229437E-1	-2.687807009E-2	-2.916881628E-2
1.768006229E2	-1.288925707E-1	-2.443460934E-2	-2.687807009E-2
1.768106229E2	-1.203404516E-1	-2.336559631E-2	-2.443460934E-2
1.768206229E2	-1.105666086E-1	-2.336559631E-2	-2.214386500E-2
1.768306229E2	-1.032362282E-1	-1.970040426E-2	-1.847867295E-2
1.768406229E2	-9.590584040E-2	-1.725694351E-2	-1.618792862E-2
1.768506229E2	-8.979719132E-2	-1.618792862E-2	-1.374446787E-2
1.768606229E2	-7.880161703E-2	-1.496619824E-2	-1.145372353E-2
1.768706229E2	-6.902777404E-2	-1.130100712E-2	-1.023199316E-2
1.768806229E2	-6.169738993E-2	-1.023199316E-2	-7.941247895E-3
1.768906229E2	-5.314527452E-2	-1.145372353E-2	-3.054326167E-3
1.769006229E2	-4.459316283E-2	-9.010262787E-3	4.581489484E-4
1.769106229E2	-3.497203439E-2	-5.345070735E-3	1.679879380E-3
1.769206229E2	-2.397646010E-2	-1.832595794E-3	2.748893574E-3
1.769306229E2	-1.542434748E-2	6.108652451E-4	7.483099122E-3
1.769406229E2	-5.650503561E-3	-3.054326167E-3	9.926560335E-3
1.769506229E2	1.679879380E-3	2.901609987E-3	9.773843922E-3
1.769606229E2	1.145372353E-2	5.345070735E-3	1.221730467E-2
1.769706229E2	2.122756653E-2	5.345070735E-3	1.572977938E-2
1.769806229E2	3.207042441E-2	8.857546374E-3	1.802052557E-2
1.769906229E2	4.184427112E-2	1.130100712E-2	1.924225502E-2
1.770006229E2	4.917465150E-2	1.130100712E-2	2.153299935E-2
1.770106229E2	5.894849449E-2	1.252273750E-2	2.397646010E-2
1.770206229E2	6.872233748E-2	1.725694351E-2	2.504547499E-2
1.770306229E2	7.727445662E-2	1.603521220E-2	2.626720630E-2
1.770406229E2	8.689557761E-2	2.092213556E-2	2.733621933E-2
1.770506229E2	9.300423414E-2	2.199114859E-2	2.733621933E-2
1.770606229E2	1.027780771E-1	2.076941915E-2	2.962696366E-2
1.770706229E2	1.101084575E-1	2.321287990E-2	2.962696366E-2
1.770806229E2	1.186605766E-1	2.321287990E-2	2.947424725E-2
1.770906229E2	1.259909570E-1	2.672535367E-2	3.191770986E-2
1.771006229E2	1.343903542E-1	2.550362423E-2	3.298672289E-2
1.771106229E2	1.404990107E-1	2.794708498E-2	3.298672289E-2
1.771206229E2	1.453859210E-1	3.039054573E-2	3.283400834E-2
1.771306229E2	1.514945775E-1	2.794708498E-2	3.283400834E-2
1.771406229E2	1.588249654E-1	3.023782931E-2	3.283400834E-2
1.771506229E2	1.661553532E-1	3.390302137E-2	3.268129006E-2
1.771606229E2	1.708895564E-1	3.390302137E-2	3.145955876E-2
1.771706229E2	1.733330190E-1	3.145955876E-2	3.145955876E-2
1.771806229E2	1.806633919E-1	3.512475267E-2	3.130684420E-2
1.771906229E2	1.831068546E-1	3.512475267E-2	3.130684420E-2
1.772006229E2	1.879937798E-1	3.497203439E-2	3.008511290E-2
1.772106229E2	1.916589737E-1	3.619376570E-2	3.130684420E-2
1.772206229E2	1.953241676E-1	3.741549700E-2	2.993239649E-2
1.772306229E2	1.951714456E-1	3.497203439E-2	2.871066704E-2
1.772406229E2	1.988366395E-1	3.619376570E-2	2.871066704E-2
1.772506229E2	1.988366395E-1	3.497203439E-2	2.626720630E-2
1.772606229E2	2.012801021E-1	3.863722831E-2	2.626720630E-2
1.772706229E2	2.025018334E-1	3.863722831E-2	2.260201424E-2
1.772806229E2	2.037235647E-1	3.619376570E-2	2.382374369E-2
1.772906229E2	2.012801021E-1	3.619376570E-2	2.260201424E-2
1.773006229E2	2.012801021E-1	3.741549700E-2	2.015855350E-2
1.773106229E2	2.000583708E-1	3.741549700E-2	2.015855350E-2
1.773206229E2	1.988366395E-1	3.497203439E-2	1.893682219E-2
1.773306229E2	1.976149082E-1	3.497203439E-2	1.649336144E-2
1.773406229E2	1.939497143E-1	3.375030309E-2	1.649336144E-2
1.773506229E2	1.915062517E-1	3.497203439E-2	1.786780916E-2
1.773606229E2	1.890627891E-1	3.268129006E-2	1.542434748E-2
1.773706229E2	1.853975952E-1	3.390302137E-2	1.542434748E-2
1.773806229E2	1.805106848E-1	3.268129006E-2	1.420261711E-2
1.773906229E2	1.780672222E-1	3.145955876E-2	1.298088674E-2
1.774006229E2	1.719585657E-1	3.023782931E-2	1.313360315E-2
1.774106229E2	1.646281779E-1	2.779436857E-2	1.313360315E-2
1.774206229E2	1.586722434E-1	2.779436857E-2	1.084285788E-2
1.774306229E2	1.550070494E-1	2.794708498E-2	9.621127509E-3
1.774406229E2	1.488984078E-1	2.428189293E-2	1.084285788E-2
1.774506229E2	1.403462887E-1	2.672535367E-2	9.773843922E-3
1.774606229E2	1.354593635E-1	2.672535367E-2	8.552113548E-3
1.774706229E2	1.256855279E-1	2.076941915E-2	7.483099122E-3
1.774806229E2	1.195768714E-1	2.076941915E-2	8.704829961E-3
1.774906229E2	1.111774743E-1	1.954768784E-2	7.635815535E-3
1.775006229E2	1.026253626E-1	1.710422710E-2	8.857546374E-3
1.775106229E2	9.407325089E-2	1.481348183E-2	9.010262787E-3
1.775206229E2	8.429940045E-2	1.481348183E-2	7.788531948E-3
1.775306229E2	7.834346592E-2	1.481348183E-2	7.941247895E-3
1.775406229E2	6.856962293E-2	9.926560335E-3	6.719517522E-3
1.775506229E2	6.001751125E-2	1.374446787E-2	6.872233935E-3
1.775606229E2	5.146539584E-2	1.252273750E-2	5.650503561E-3
1.775706229E2	3.940080851E-2	5.192354787E-3	7.024950348E-3
1.775806229E2	3.084869497E-2	4.123340361E-3	7.177666761E-3
1.775906229E2	2.351831272E-2	7.788531948E-3	5.955935922E-3
1.776006229E2	1.252273750E-2	2.901609987E-3	6.108652335E-3
1.776106229E2	4.123340361E-3	-1.985311974E-3	7.330383174E-3
1.776206229E2	-8.093964309E-3	-6.108652451E-4	5.039638374E-3
1.776306229E2	-1.664607786E-2	-6.108652451E-4	6.261368748E-3
1.776406229E2	-2.397646010E-2	-5.497787148E-3	5.192354787E-3
1.776506229E2	-3.604105115E-2	-5.345070735E-3	4.123340361E-3
1.776606229E2	-4.459316283E-2	-2.901609987E-3	4.123340361E-3
1.776706229E2	-5.192354694E-2	-7.788531948E-3	3.054326167E-3
1.776806229E2	-6.414084882E-2	-1.374446787E-2	1.832595794E-3
1.776906229E2	-7.269296050E-2	-1.007927675E-2	7.635815418E-4
1.777006229E2	-8.231408894E-2	-1.374446787E-2	-4.581489484E-4
1.777106229E2	-8.842274547E-2	-1.863138936E-2	-2.748893574E-3
1.777206229E2	-9.819658846E-2	-1.374446787E-2	-2.748893574E-3
1.777306229E2	-1.043052375E-1	-1.725694351E-2	-3.817907767E-3
1.777406229E2	-1.128573567E-1	-2.336559631E-2	-5.039638374E-3
1.777506229E2	-1.226311997E-1	-1.970040426E-2	-7.330383174E-3
1.777606229E2	-1.299615800E-1	-1.970040426E-2	-9.773843922E-3
1.777706229E2	-1.336267740E-1	-2.443460934E-2	-9.621127509E-3
1.777806229E2	-1.420261711E-1	-2.321287990E-2	-1.206458826E-2
1.777906229E2	-1.481348276E-1	-2.565634064E-2	-1.313360315E-2
